stage_name	observed_idx	hidden_id	lane_id	frame_idx	subheader_idx	hit_idx	debug_ts_8ns	normalized_hit_word	raw_hit_word	ingress_sort_key
dma	708	408	0	177	0	0	41778	006754000000a332	006754000000a332	000000a332_0_   177_     0_     0
dma	709	412	1	177	0	1	41782	006b70200000a336	006b70200000a336	000000a336_1_   177_     0_     1
dma	710	410	2	177	0	2	41779	006798000000a333	006798000000a333	000000a333_2_   177_     0_     2
dma	711	413	3	177	0	3	41783	006bb4200000a337	006bb4200000a337	000000a337_3_   177_     0_     3
dma	712	414	0	178	0	0	41787	006fd0400000a33b	006fd0400000a33b	000000a33b_0_   178_     0_     0
dma	713	415	1	178	0	1	41791	0073ec600000a33f	0073ec600000a33f	000000a33f_1_   178_     0_     1
dma	714	416	2	178	0	2	41793	007314000000a341	007314000000a341	000000a341_2_   178_     0_     2
dma	715	419	3	178	0	3	41795	00739c000000a343	00739c000000a343	000000a343_3_   178_     0_     3
dma	716	421	0	179	0	0	41799	0077b8200000a347	0077b8200000a347	000000a347_0_   179_     0_     0
dma	717	422	1	179	0	1	41803	007bd4400000a34b	007bd4400000a34b	000000a34b_1_   179_     0_     1
dma	718	425	2	179	0	2	41811	007fa0000000a353	007fa0000000a353	000000a353_2_   179_     0_     2
dma	719	427	3	179	0	3	41825	008b1c000000a361	008b1c000000a361	000000a361_3_   179_     0_     3
dma	720	428	0	180	0	0	41827	008ba4000000a363	008ba4000000a363	000000a363_0_   180_     0_     0
dma	721	430	1	180	0	1	41831	008fc0200000a367	008fc0200000a367	000000a367_1_   180_     0_     1
dma	722	432	2	180	0	2	41835	0093dc400000a36b	0093dc400000a36b	000000a36b_2_   180_     0_     2
dma	723	435	3	180	0	3	41841	009720000000a371	009720000000a371	000000a371_3_   180_     0_     3
dma	724	437	0	181	0	0	41842	009764000000a372	009764000000a372	000000a372_0_   181_     0_     0
dma	725	441	1	181	0	1	41846	009b80200000a376	009b80200000a376	000000a376_1_   181_     0_     1
dma	726	439	2	181	0	2	41843	0097a8000000a373	0097a8000000a373	000000a373_2_   181_     0_     2
dma	727	443	3	181	0	3	41847	009bc4200000a377	009bc4200000a377	000000a377_3_   181_     0_     3
dma	728	445	0	182	0	0	41851	009fe0400000a37b	009fe0400000a37b	000000a37b_0_   182_     0_     0
dma	729	447	1	182	0	1	41855	00a3fc600000a37f	00a3fc600000a37f	000000a37f_1_   182_     0_     1
dma	730	451	2	182	0	2	41873	00af28000000a391	00af28000000a391	000000a391_2_   182_     0_     2
dma	731	454	3	182	0	3	41875	00afb0000000a393	00afb0000000a393	000000a393_3_   182_     0_     3
dma	732	458	0	183	0	0	41890	00bb70000000a3a2	00bb70000000a3a2	000000a3a2_0_   183_     0_     0
dma	733	462	1	183	0	1	41894	00bf8c200000a3a6	00bf8c200000a3a6	000000a3a6_1_   183_     0_     1
dma	734	464	2	183	0	2	41898	00c3a8400000a3aa	00c3a8400000a3aa	000000a3aa_2_   183_     0_     2
dma	735	460	3	183	0	3	41891	00bbb4000000a3a3	00bbb4000000a3a3	000000a3a3_3_   183_     0_     3
dma	736	466	0	184	0	0	41904	00c6ec000000a3b0	00c6ec000000a3b0	000000a3b0_0_   184_     0_     0
dma	737	467	1	184	0	1	41905	00c730000000a3b1	00c730000000a3b1	000000a3b1_1_   184_     0_     1
dma	738	468	2	184	0	2	41906	00c774000000a3b2	00c774000000a3b2	000000a3b2_2_   184_     0_     2
dma	739	471	3	184	0	3	41910	00cb90200000a3b6	00cb90200000a3b6	000000a3b6_3_   184_     0_     3
dma	740	470	0	185	0	0	41907	00c7b8000000a3b3	00c7b8000000a3b3	000000a3b3_0_   185_     0_     0
dma	741	473	1	185	0	1	41911	00cbd4200000a3b7	00cbd4200000a3b7	000000a3b7_1_   185_     0_     1
dma	742	475	2	185	0	2	41921	00d334000000a3c1	00d334000000a3c1	000000a3c1_2_   185_     0_     2
dma	743	478	3	185	0	3	41923	00d3bc000000a3c3	00d3bc000000a3c3	000000a3c3_3_   185_     0_     3
dma	744	480	0	186	0	0	41927	00d7d8200000a3c7	00d7d8200000a3c7	000000a3c7_0_   186_     0_     0
dma	745	483	1	186	0	1	41939	00dfc0000000a3d3	00dfc0000000a3d3	000000a3d3_1_   186_     0_     1
dma	746	485	2	186	0	2	41943	00e3dc200000a3d7	00e3dc200000a3d7	000000a3d7_2_   186_     0_     2
dma	747	486	3	186	0	3	41947	00e7f8400000a3db	00e7f8400000a3db	000000a3db_3_   186_     0_     3
dma	748	487	0	187	0	0	41952	00eaf8000000a3e0	00eaf8000000a3e0	000000a3e0_0_   187_     0_     0
dma	749	493	1	187	0	1	41956	00ef14200000a3e4	00ef14200000a3e4	000000a3e4_1_   187_     0_     1
dma	750	488	2	187	0	2	41953	00eb3c000000a3e1	00eb3c000000a3e1	000000a3e1_2_   187_     0_     2
dma	751	490	3	187	0	3	41954	00eb80000000a3e2	00eb80000000a3e2	000000a3e2_3_   187_     0_     3
dma	752	492	0	188	0	0	41955	00ebc4000000a3e3	00ebc4000000a3e3	000000a3e3_0_   188_     0_     0
dma	753	496	1	188	0	1	41959	00efe0200000a3e7	00efe0200000a3e7	000000a3e7_1_   188_     0_     1
dma	754	497	2	188	0	2	41968	00f6fc000000a3f0	00f6fc000000a3f0	000000a3f0_2_   188_     0_     2
dma	755	499	3	188	0	3	41970	00f784000000a3f2	00f784000000a3f2	000000a3f2_3_   188_     0_     3
dma	756	501	0	189	0	0	41971	00f7c8000000a3f3	00f7c8000000a3f3	000000a3f3_0_   189_     0_     0
dma	757	506	1	189	0	1	41986	010388000000a402	010388000000a402	000000a402_1_   189_     0_     1
dma	758	510	2	189	0	2	41990	0107a4200000a406	0107a4200000a406	000000a406_2_   189_     0_     2
dma	759	512	3	189	0	3	41994	010bc0400000a40a	010bc0400000a40a	000000a40a_3_   189_     0_     3
dma	760	507	0	190	0	0	41987	0103cc000000a403	0103cc000000a403	000000a403_0_   190_     0_     0
dma	761	511	1	190	0	1	41991	0107e8200000a407	0107e8200000a407	000000a407_1_   190_     0_     1
dma	762	515	2	190	0	2	42003	010fd0000000a413	010fd0000000a413	000000a413_2_   190_     0_     2
dma	763	516	3	190	0	3	42007	0113ec200000a417	0113ec200000a417	000000a417_3_   190_     0_     3
dma	764	519	0	191	0	0	42018	011b90000000a422	011b90000000a422	000000a422_0_   191_     0_     0
dma	765	524	1	191	0	1	42032	01270c000000a430	01270c000000a430	000000a430_1_   191_     0_     1
dma	766	526	2	191	0	2	42033	012750000000a431	012750000000a431	000000a431_2_   191_     0_     2
dma	767	527	3	191	0	3	42034	012794000000a432	012794000000a432	000000a432_3_   191_     0_     3
dma	768	530	0	192	0	0	42038	012bb0200000a436	012bb0200000a436	000000a436_0_   192_     0_     0
dma	769	533	1	192	0	1	42042	012fcc400000a43a	012fcc400000a43a	000000a43a_1_   192_     0_     1
dma	770	534	2	192	0	2	42046	0133e8600000a43e	0133e8600000a43e	000000a43e_2_   192_     0_     2
dma	771	529	3	192	0	3	42035	0127d8000000a433	0127d8000000a433	000000a433_3_   192_     0_     3
dma	772	532	0	193	0	0	42039	012bf4200000a437	012bf4200000a437	000000a437_0_   193_     0_     0
